,workerID,dyad_gameid,message_id,message_num,trial_num,tower_pair,rep,exp_type,n_refs
3267,justin,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,322f1499-e8a5-6f31-ac2c-10d0c15648ff,1,6.0,L_Pi,2,block,0
3268,julia,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,120961ea-0913-5087-15d3-8ca9986cc8d5,0,7.0,C_Pi,3,block,0
3269,justin,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,120961ea-0913-5087-15d3-8ca9986cc8d5,0,7.0,C_Pi,3,block,0
3270,julia,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,889c8ae2-4e3c-0f2d-4332-559dcad00273,0,8.0,L_C,3,block,0
3271,justin,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,889c8ae2-4e3c-0f2d-4332-559dcad00273,0,8.0,L_C,3,block,0
3272,julia,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,dc0520a4-87ba-3b90-1e41-5c4e57030ede,0,9.0,C_L,3,block,0
3273,justin,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,dc0520a4-87ba-3b90-1e41-5c4e57030ede,0,9.0,C_L,3,block,0
3274,julia,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,c31277fd-eb83-af16-e404-d8083fc18c00,0,10.0,Pi_C,3,block,0
3275,justin,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,c31277fd-eb83-af16-e404-d8083fc18c00,0,10.0,Pi_C,3,block,0
3276,julia,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,dc66a27b-6a32-5333-116e-8a6429deb984,0,11.0,Pi_L,4,block,0
3277,justin,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,dc66a27b-6a32-5333-116e-8a6429deb984,0,11.0,Pi_L,4,block,0
3278,julia,7112-d350e277-fe2c-4544-a08a-d508e09524c4,aa3042f9-405e-342d-fbe3-0bf988f1559e,0,0.0,C_Pi,1,block,2
3279,justin,7112-d350e277-fe2c-4544-a08a-d508e09524c4,aa3042f9-405e-342d-fbe3-0bf988f1559e,0,0.0,C_Pi,1,block,2
3280,julia,7112-d350e277-fe2c-4544-a08a-d508e09524c4,58a9b7d5-f61d-103d-f860-40142b3c1658,1,0.0,C_Pi,1,block,2
3281,justin,7112-d350e277-fe2c-4544-a08a-d508e09524c4,58a9b7d5-f61d-103d-f860-40142b3c1658,1,0.0,C_Pi,1,block,2
3282,julia,7112-d350e277-fe2c-4544-a08a-d508e09524c4,e0968f21-06e0-90ea-6403-2ee1e75711fc,2,0.0,C_Pi,1,block,2
3283,justin,7112-d350e277-fe2c-4544-a08a-d508e09524c4,e0968f21-06e0-90ea-6403-2ee1e75711fc,2,0.0,C_Pi,1,block,2
3284,julia,7112-d350e277-fe2c-4544-a08a-d508e09524c4,88df0307-0b32-0459-ab46-afee8898a682,3,0.0,C_Pi,1,block,2
3285,justin,7112-d350e277-fe2c-4544-a08a-d508e09524c4,88df0307-0b32-0459-ab46-afee8898a682,3,0.0,C_Pi,1,block,2
3286,julia,7112-d350e277-fe2c-4544-a08a-d508e09524c4,4102364b-1c09-89b1-af56-d7ba6f086f65,0,1.0,L_Pi,1,block,2
3287,justin,7112-d350e277-fe2c-4544-a08a-d508e09524c4,4102364b-1c09-89b1-af56-d7ba6f086f65,0,1.0,L_Pi,1,block,2
3288,julia,7112-d350e277-fe2c-4544-a08a-d508e09524c4,82dcf736-3374-4da6-b58e-2a1ccdf53f9b,1,1.0,L_Pi,1,block,2
3289,justin,7112-d350e277-fe2c-4544-a08a-d508e09524c4,82dcf736-3374-4da6-b58e-2a1ccdf53f9b,1,1.0,L_Pi,1,block,2
3290,julia,7112-d350e277-fe2c-4544-a08a-d508e09524c4,e618d25d-15f8-2b2f-bc89-6faf4cf46277,2,1.0,L_Pi,1,block,2
3291,justin,7112-d350e277-fe2c-4544-a08a-d508e09524c4,e618d25d-15f8-2b2f-bc89-6faf4cf46277,2,1.0,L_Pi,1,block,2
3292,julia,7112-d350e277-fe2c-4544-a08a-d508e09524c4,f9b43af7-8008-2244-1ac5-c43bf7dd3c21,3,1.0,L_Pi,1,block,2
3293,justin,7112-d350e277-fe2c-4544-a08a-d508e09524c4,f9b43af7-8008-2244-1ac5-c43bf7dd3c21,3,1.0,L_Pi,1,block,2
3294,julia,7112-d350e277-fe2c-4544-a08a-d508e09524c4,5a5915c2-8d87-b7e8-ac91-b72f6c14b828,0,2.0,L_C,1,block,2
3295,justin,7112-d350e277-fe2c-4544-a08a-d508e09524c4,5a5915c2-8d87-b7e8-ac91-b72f6c14b828,0,2.0,L_C,1,block,2
3296,julia,7112-d350e277-fe2c-4544-a08a-d508e09524c4,1f35740e-cc29-46f5-25bc-36a32df19dfb,1,2.0,L_C,1,block,2
3297,justin,7112-d350e277-fe2c-4544-a08a-d508e09524c4,1f35740e-cc29-46f5-25bc-36a32df19dfb,1,2.0,L_C,1,block,2
3298,julia,7112-d350e277-fe2c-4544-a08a-d508e09524c4,cc583f50-d8d0-2c0d-bb4e-01c54980588c,2,2.0,L_C,1,block,2
3299,justin,7112-d350e277-fe2c-4544-a08a-d508e09524c4,cc583f50-d8d0-2c0d-bb4e-01c54980588c,2,2.0,L_C,1,block,2
3300,julia,7112-d350e277-fe2c-4544-a08a-d508e09524c4,2c8941bd-4b71-18ac-c241-1753bd3a98bd,3,2.0,L_C,1,block,2
3301,justin,7112-d350e277-fe2c-4544-a08a-d508e09524c4,2c8941bd-4b71-18ac-c241-1753bd3a98bd,3,2.0,L_C,1,block,2
3302,julia,7112-d350e277-fe2c-4544-a08a-d508e09524c4,3f41b5b5-4b62-50da-e645-eef27c6d07e3,0,3.0,C_L,2,block,2
3303,justin,7112-d350e277-fe2c-4544-a08a-d508e09524c4,3f41b5b5-4b62-50da-e645-eef27c6d07e3,0,3.0,C_L,2,block,2
3304,julia,7112-d350e277-fe2c-4544-a08a-d508e09524c4,ec1ca538-d956-6c07-ea9b-e4ddf0b0bed8,1,3.0,C_L,2,block,2
3305,justin,7112-d350e277-fe2c-4544-a08a-d508e09524c4,ec1ca538-d956-6c07-ea9b-e4ddf0b0bed8,1,3.0,C_L,2,block,2
3306,julia,7112-d350e277-fe2c-4544-a08a-d508e09524c4,3d946990-b092-a5ff-948c-2d4389fb4504,2,3.0,C_L,2,block,2
3307,justin,7112-d350e277-fe2c-4544-a08a-d508e09524c4,3d946990-b092-a5ff-948c-2d4389fb4504,2,3.0,C_L,2,block,2
3308,julia,7112-d350e277-fe2c-4544-a08a-d508e09524c4,315745cc-ccfc-d746-7a44-0b3413e34b3d,3,3.0,C_L,2,block,2
3309,justin,7112-d350e277-fe2c-4544-a08a-d508e09524c4,315745cc-ccfc-d746-7a44-0b3413e34b3d,3,3.0,C_L,2,block,2
3310,julia,7112-d350e277-fe2c-4544-a08a-d508e09524c4,ee51bca0-44c0-a5ed-6d2d-b46a5bb955f9,0,4.0,Pi_C,2,block,2
3311,justin,7112-d350e277-fe2c-4544-a08a-d508e09524c4,ee51bca0-44c0-a5ed-6d2d-b46a5bb955f9,0,4.0,Pi_C,2,block,2
3312,julia,7112-d350e277-fe2c-4544-a08a-d508e09524c4,ff004978-e3a2-c249-edab-f3d253e4bdd3,1,4.0,Pi_C,2,block,2
3313,justin,7112-d350e277-fe2c-4544-a08a-d508e09524c4,ff004978-e3a2-c249-edab-f3d253e4bdd3,1,4.0,Pi_C,2,block,2
3314,julia,7112-d350e277-fe2c-4544-a08a-d508e09524c4,23f4fe14-fc8b-a273-caa7-b1c81a71a203,2,4.0,Pi_C,2,block,2
3315,justin,7112-d350e277-fe2c-4544-a08a-d508e09524c4,23f4fe14-fc8b-a273-caa7-b1c81a71a203,2,4.0,Pi_C,2,block,2
3316,julia,7112-d350e277-fe2c-4544-a08a-d508e09524c4,59eae69a-a09c-93de-d12e-a61b76ad2cfc,3,4.0,Pi_C,2,block,2
3317,justin,7112-d350e277-fe2c-4544-a08a-d508e09524c4,59eae69a-a09c-93de-d12e-a61b76ad2cfc,3,4.0,Pi_C,2,block,2
3318,julia,7112-d350e277-fe2c-4544-a08a-d508e09524c4,ef1772f4-100c-fe80-2132-3c2481b377bd,0,5.0,Pi_L,2,block,2
3319,justin,7112-d350e277-fe2c-4544-a08a-d508e09524c4,ef1772f4-100c-fe80-2132-3c2481b377bd,0,5.0,Pi_L,2,block,2
3320,julia,7112-d350e277-fe2c-4544-a08a-d508e09524c4,c4907581-66ab-247a-75fe-000cc40732b4,1,5.0,Pi_L,2,block,2
3321,justin,7112-d350e277-fe2c-4544-a08a-d508e09524c4,c4907581-66ab-247a-75fe-000cc40732b4,1,5.0,Pi_L,2,block,2
3322,julia,7112-d350e277-fe2c-4544-a08a-d508e09524c4,9c14c815-d24f-8f43-51a2-fa157b6c0adb,2,5.0,Pi_L,2,block,2
3323,justin,7112-d350e277-fe2c-4544-a08a-d508e09524c4,9c14c815-d24f-8f43-51a2-fa157b6c0adb,2,5.0,Pi_L,2,block,2
3324,julia,7112-d350e277-fe2c-4544-a08a-d508e09524c4,488d6a21-2415-f2a3-7bef-34f04fc3489b,3,5.0,Pi_L,2,block,2
3325,justin,7112-d350e277-fe2c-4544-a08a-d508e09524c4,488d6a21-2415-f2a3-7bef-34f04fc3489b,3,5.0,Pi_L,2,block,2
3326,julia,7112-d350e277-fe2c-4544-a08a-d508e09524c4,cccb4dfb-b0a1-baa5-6921-c1c00bae07a2,0,6.0,C_Pi,2,block,2
3327,justin,7112-d350e277-fe2c-4544-a08a-d508e09524c4,cccb4dfb-b0a1-baa5-6921-c1c00bae07a2,0,6.0,C_Pi,2,block,2
3328,julia,7112-d350e277-fe2c-4544-a08a-d508e09524c4,2d716023-97ec-1a40-76ad-98ba10fb5581,1,6.0,C_Pi,2,block,2
3329,justin,7112-d350e277-fe2c-4544-a08a-d508e09524c4,2d716023-97ec-1a40-76ad-98ba10fb5581,1,6.0,C_Pi,2,block,2
3330,julia,7112-d350e277-fe2c-4544-a08a-d508e09524c4,de6ff3f1-1ce7-6bc0-c34c-3f471171c294,2,6.0,C_Pi,2,block,2
3331,justin,7112-d350e277-fe2c-4544-a08a-d508e09524c4,de6ff3f1-1ce7-6bc0-c34c-3f471171c294,2,6.0,C_Pi,2,block,2
3332,julia,7112-d350e277-fe2c-4544-a08a-d508e09524c4,a032943c-4ab8-78c7-3b34-252964d63e97,3,6.0,C_Pi,2,block,2
3333,justin,7112-d350e277-fe2c-4544-a08a-d508e09524c4,a032943c-4ab8-78c7-3b34-252964d63e97,3,6.0,C_Pi,2,block,2
3334,julia,7112-d350e277-fe2c-4544-a08a-d508e09524c4,a07f949e-f11e-71ae-6ce2-a4651b742111,0,7.0,L_C,3,block,2
3335,justin,7112-d350e277-fe2c-4544-a08a-d508e09524c4,a07f949e-f11e-71ae-6ce2-a4651b742111,0,7.0,L_C,3,block,2
3336,julia,7112-d350e277-fe2c-4544-a08a-d508e09524c4,4b990ee7-f671-4d76-955e-988df24bfd76,1,7.0,L_C,3,block,2
3337,justin,7112-d350e277-fe2c-4544-a08a-d508e09524c4,4b990ee7-f671-4d76-955e-988df24bfd76,1,7.0,L_C,3,block,2
3338,julia,7112-d350e277-fe2c-4544-a08a-d508e09524c4,07f819db-e8d7-025b-8a8b-c03efafd02b8,2,7.0,L_C,3,block,2
3339,justin,7112-d350e277-fe2c-4544-a08a-d508e09524c4,07f819db-e8d7-025b-8a8b-c03efafd02b8,2,7.0,L_C,3,block,2
3340,julia,7112-d350e277-fe2c-4544-a08a-d508e09524c4,fc76ff58-677e-0399-0c8d-c79b90e79b94,3,7.0,L_C,3,block,2
3341,justin,7112-d350e277-fe2c-4544-a08a-d508e09524c4,fc76ff58-677e-0399-0c8d-c79b90e79b94,3,7.0,L_C,3,block,2
3342,julia,7112-d350e277-fe2c-4544-a08a-d508e09524c4,5e26b29d-8615-ad73-6993-03f1bde82282,0,8.0,L_Pi,3,block,2
3343,justin,7112-d350e277-fe2c-4544-a08a-d508e09524c4,5e26b29d-8615-ad73-6993-03f1bde82282,0,8.0,L_Pi,3,block,2
3344,julia,7112-d350e277-fe2c-4544-a08a-d508e09524c4,3ed27848-c695-0d85-e31b-328e3a326205,1,8.0,L_Pi,3,block,2
3345,justin,7112-d350e277-fe2c-4544-a08a-d508e09524c4,3ed27848-c695-0d85-e31b-328e3a326205,1,8.0,L_Pi,3,block,2
3346,julia,7112-d350e277-fe2c-4544-a08a-d508e09524c4,1bbf9922-a6db-74d1-a748-687529bdf604,2,8.0,L_Pi,3,block,2
3347,justin,7112-d350e277-fe2c-4544-a08a-d508e09524c4,1bbf9922-a6db-74d1-a748-687529bdf604,2,8.0,L_Pi,3,block,2
3348,julia,7112-d350e277-fe2c-4544-a08a-d508e09524c4,9af1e66f-8909-74e4-1ddd-e15af323e434,3,8.0,L_Pi,3,block,2
3349,justin,7112-d350e277-fe2c-4544-a08a-d508e09524c4,9af1e66f-8909-74e4-1ddd-e15af323e434,3,8.0,L_Pi,3,block,2
3350,julia,7112-d350e277-fe2c-4544-a08a-d508e09524c4,7c4302c3-5bbb-d419-4bc3-915a2539ed26,0,9.0,Pi_L,3,block,2
3351,justin,7112-d350e277-fe2c-4544-a08a-d508e09524c4,7c4302c3-5bbb-d419-4bc3-915a2539ed26,0,9.0,Pi_L,3,block,2
3352,julia,7112-d350e277-fe2c-4544-a08a-d508e09524c4,c703e71a-6e9c-ee64-3f07-769682c15d9f,1,9.0,Pi_L,3,block,2
3353,justin,7112-d350e277-fe2c-4544-a08a-d508e09524c4,c703e71a-6e9c-ee64-3f07-769682c15d9f,1,9.0,Pi_L,3,block,2
3354,julia,7112-d350e277-fe2c-4544-a08a-d508e09524c4,994d799a-9922-5957-ee70-5259262ae4c4,2,9.0,Pi_L,3,block,2
3355,justin,7112-d350e277-fe2c-4544-a08a-d508e09524c4,994d799a-9922-5957-ee70-5259262ae4c4,2,9.0,Pi_L,3,block,2
3356,julia,7112-d350e277-fe2c-4544-a08a-d508e09524c4,5776da51-f8c0-3d19-2fd8-e8ebe14880c0,3,9.0,Pi_L,3,block,2
3357,justin,7112-d350e277-fe2c-4544-a08a-d508e09524c4,5776da51-f8c0-3d19-2fd8-e8ebe14880c0,3,9.0,Pi_L,3,block,2
3358,julia,7112-d350e277-fe2c-4544-a08a-d508e09524c4,de0a09a6-a886-e763-c2c4-9a972e6f1665,0,10.0,Pi_C,3,block,2
3359,justin,7112-d350e277-fe2c-4544-a08a-d508e09524c4,de0a09a6-a886-e763-c2c4-9a972e6f1665,0,10.0,Pi_C,3,block,2
3360,julia,7112-d350e277-fe2c-4544-a08a-d508e09524c4,1a54acb2-265a-9190-55b1-f1c6059251e1,1,10.0,Pi_C,3,block,2
3361,justin,7112-d350e277-fe2c-4544-a08a-d508e09524c4,1a54acb2-265a-9190-55b1-f1c6059251e1,1,10.0,Pi_C,3,block,2
3362,julia,7112-d350e277-fe2c-4544-a08a-d508e09524c4,e43bd530-9b3e-6605-5083-5669836cd602,2,10.0,Pi_C,3,block,2
3363,justin,7112-d350e277-fe2c-4544-a08a-d508e09524c4,e43bd530-9b3e-6605-5083-5669836cd602,2,10.0,Pi_C,3,block,2
3364,julia,7112-d350e277-fe2c-4544-a08a-d508e09524c4,beb96961-bc16-ca04-1a29-313d3f74df9a,3,10.0,Pi_C,3,block,2
3365,justin,7112-d350e277-fe2c-4544-a08a-d508e09524c4,beb96961-bc16-ca04-1a29-313d3f74df9a,3,10.0,Pi_C,3,block,2
3366,julia,7112-d350e277-fe2c-4544-a08a-d508e09524c4,ec6b2ea2-f856-a0c3-8fda-05f0e45d7a7c,0,11.0,C_L,4,block,2
3367,justin,7112-d350e277-fe2c-4544-a08a-d508e09524c4,ec6b2ea2-f856-a0c3-8fda-05f0e45d7a7c,0,11.0,C_L,4,block,2
3368,julia,7112-d350e277-fe2c-4544-a08a-d508e09524c4,7a3e9905-aeef-4b09-bc78-38b31a9af2a3,1,11.0,C_L,4,block,2
3369,justin,7112-d350e277-fe2c-4544-a08a-d508e09524c4,7a3e9905-aeef-4b09-bc78-38b31a9af2a3,1,11.0,C_L,4,block,2
3370,julia,7112-d350e277-fe2c-4544-a08a-d508e09524c4,ec1c6fe4-b2b5-591a-9d7f-542b85e2b078,2,11.0,C_L,4,block,2
3371,justin,7112-d350e277-fe2c-4544-a08a-d508e09524c4,ec1c6fe4-b2b5-591a-9d7f-542b85e2b078,2,11.0,C_L,4,block,2
3372,julia,7112-d350e277-fe2c-4544-a08a-d508e09524c4,55cc0b0d-4955-6582-7e54-ed03eef42592,3,11.0,C_L,4,block,2
3373,justin,7112-d350e277-fe2c-4544-a08a-d508e09524c4,55cc0b0d-4955-6582-7e54-ed03eef42592,3,11.0,C_L,4,block,2
3374,julia,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,357245f9-1732-3565-9dc2-57bde19dad46,0,0.0,C_Pi,1,block,3
3375,justin,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,357245f9-1732-3565-9dc2-57bde19dad46,0,0.0,C_Pi,1,block,3
3376,julia,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,676b94a1-ecd2-742d-a246-b8560a94891e,1,0.0,C_Pi,1,block,1
3377,justin,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,676b94a1-ecd2-742d-a246-b8560a94891e,1,0.0,C_Pi,1,block,1
3378,julia,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,570e3fe6-b5ed-09cc-8320-446942493187,2,0.0,C_Pi,1,block,1
3379,justin,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,570e3fe6-b5ed-09cc-8320-446942493187,2,0.0,C_Pi,1,block,1
3380,julia,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,e771edcc-969a-2550-fdb9-def338428c7a,3,0.0,C_Pi,1,block,1
3381,justin,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,e771edcc-969a-2550-fdb9-def338428c7a,3,0.0,C_Pi,1,block,1
3382,julia,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,c8614c36-b916-7519-42a6-99a5571cf04d,4,0.0,C_Pi,1,block,1
3383,justin,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,c8614c36-b916-7519-42a6-99a5571cf04d,4,0.0,C_Pi,1,block,1
3384,julia,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,10ff4de8-e6ff-73b5-b36c-ddb8beabdee5,0,1.0,L_C,1,block,2
3385,justin,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,10ff4de8-e6ff-73b5-b36c-ddb8beabdee5,0,1.0,L_C,1,block,2
3386,julia,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,cc898b6a-733d-b528-d432-3934cda9cfae,1,1.0,L_C,1,block,2
3387,justin,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,cc898b6a-733d-b528-d432-3934cda9cfae,1,1.0,L_C,1,block,3
3388,julia,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,18cb4e11-abe0-4a61-09ca-574d20979829,2,1.0,L_C,1,block,2
3389,justin,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,18cb4e11-abe0-4a61-09ca-574d20979829,2,1.0,L_C,1,block,2
3390,julia,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,47f050aa-b574-3132-ef38-22707072aa51,3,1.0,L_C,1,block,1
3391,justin,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,47f050aa-b574-3132-ef38-22707072aa51,3,1.0,L_C,1,block,1
3392,julia,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,4114fa10-55b3-b1ac-c349-20a7fcfa3a3b,0,2.0,L_Pi,1,block,2
3393,justin,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,4114fa10-55b3-b1ac-c349-20a7fcfa3a3b,0,2.0,L_Pi,1,block,2
3394,julia,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,bb8bb9ae-57e0-61c6-0494-305d7194a9f1,1,2.0,L_Pi,1,block,2
3395,justin,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,bb8bb9ae-57e0-61c6-0494-305d7194a9f1,1,2.0,L_Pi,1,block,2
3396,julia,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,d0cd8cc6-3e14-9e5f-a35c-56b352403e1d,2,2.0,L_Pi,1,block,0
3397,justin,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,d0cd8cc6-3e14-9e5f-a35c-56b352403e1d,2,2.0,L_Pi,1,block,0
3398,julia,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,fa29fad9-5cae-1234-bb10-d4065a55805d,0,3.0,C_L,2,block,2
3399,justin,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,fa29fad9-5cae-1234-bb10-d4065a55805d,0,3.0,C_L,2,block,4
3400,julia,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,b7d52dce-f2aa-aaf0-e8eb-bae25bc1c77a,1,3.0,C_L,2,block,4
3401,justin,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,b7d52dce-f2aa-aaf0-e8eb-bae25bc1c77a,1,3.0,C_L,2,block,3
3402,julia,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,64d06b24-0475-95fb-338b-4372600cea03,2,3.0,C_L,2,block,2
3403,justin,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,64d06b24-0475-95fb-338b-4372600cea03,2,3.0,C_L,2,block,2
3404,julia,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,89d78ab3-94be-4e35-a0e3-8dd6f7003585,3,3.0,C_L,2,block,1
3405,justin,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,89d78ab3-94be-4e35-a0e3-8dd6f7003585,3,3.0,C_L,2,block,1
3406,julia,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,9a5413dd-cb34-5f23-6687-1fab4ee6436f,0,4.0,Pi_L,2,block,0
3407,justin,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,9a5413dd-cb34-5f23-6687-1fab4ee6436f,0,4.0,Pi_L,2,block,0
3408,julia,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,e25cf3af-dac7-9c04-8b8b-435c05a273a1,1,4.0,Pi_L,2,block,0
3409,justin,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,e25cf3af-dac7-9c04-8b8b-435c05a273a1,1,4.0,Pi_L,2,block,0
3410,julia,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,6f1f7a15-0631-d91b-5073-039f1e6ad906,0,5.0,Pi_C,2,block,0
3411,justin,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,6f1f7a15-0631-d91b-5073-039f1e6ad906,0,5.0,Pi_C,2,block,0
3412,julia,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,20025f82-d5d0-a12d-17bc-d32324b44126,1,5.0,Pi_C,2,block,1
3413,justin,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,20025f82-d5d0-a12d-17bc-d32324b44126,1,5.0,Pi_C,2,block,1
3414,julia,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,8e6b81a3-e9ed-c59c-a80a-b2000cfcbe46,2,5.0,Pi_C,2,block,2
3415,justin,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,8e6b81a3-e9ed-c59c-a80a-b2000cfcbe46,2,5.0,Pi_C,2,block,2
3416,julia,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,c0fa5031-326e-1983-f6bd-16ac4ab50701,3,5.0,Pi_C,2,block,1
3417,justin,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,c0fa5031-326e-1983-f6bd-16ac4ab50701,3,5.0,Pi_C,2,block,1
3418,julia,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,ff0a837a-3e0f-7488-5c88-c320a7b0a957,0,6.0,L_Pi,2,block,0
3419,justin,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,ff0a837a-3e0f-7488-5c88-c320a7b0a957,0,6.0,L_Pi,2,block,0
3420,julia,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,39175ae8-c38e-fb8c-1536-2c1f90b359d9,1,6.0,L_Pi,2,block,1
3421,justin,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,39175ae8-c38e-fb8c-1536-2c1f90b359d9,1,6.0,L_Pi,2,block,1
3422,julia,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,a4edeefd-5140-094b-6ed4-e645aaed8b53,2,6.0,L_Pi,2,block,2
3423,justin,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,a4edeefd-5140-094b-6ed4-e645aaed8b53,2,6.0,L_Pi,2,block,2
3424,julia,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,4962073b-a0f9-986a-b236-3b7ea221c908,0,7.0,C_Pi,3,block,0
3425,justin,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,4962073b-a0f9-986a-b236-3b7ea221c908,0,7.0,C_Pi,3,block,0
3426,julia,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,46685cdd-75f9-8f41-10a1-5299054efa50,0,8.0,L_C,3,block,0
3427,justin,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,46685cdd-75f9-8f41-10a1-5299054efa50,0,8.0,L_C,3,block,0
3428,julia,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,36bc6268-61af-473d-f106-892ba1fa46f3,0,9.0,C_L,3,block,0
3429,justin,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,36bc6268-61af-473d-f106-892ba1fa46f3,0,9.0,C_L,3,block,0
3430,julia,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,73f19747-e9a2-8f3c-b9ab-e19f2911cf30,0,10.0,Pi_L,3,block,0
3431,justin,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,73f19747-e9a2-8f3c-b9ab-e19f2911cf30,0,10.0,Pi_L,3,block,0
3432,julia,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,00ac317a-dd82-ab3e-2868-5bdd02c81d11,0,11.0,Pi_C,4,block,0
3433,justin,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,00ac317a-dd82-ab3e-2868-5bdd02c81d11,0,11.0,Pi_C,4,block,0
3434,julia,8226-ad7da0ed-7f5e-4d5d-a0ab-c8f9c924512e,ae055b94-fdcb-8a6e-9265-da012aad0659,0,0.0,L_Pi,1,block,7
3435,justin,8226-ad7da0ed-7f5e-4d5d-a0ab-c8f9c924512e,ae055b94-fdcb-8a6e-9265-da012aad0659,0,0.0,L_Pi,1,block,6
3436,julia,8226-ad7da0ed-7f5e-4d5d-a0ab-c8f9c924512e,5eabd8f7-1782-34e8-0cb7-71b1e922ba0a,1,0.0,L_Pi,1,block,4
3437,justin,8226-ad7da0ed-7f5e-4d5d-a0ab-c8f9c924512e,5eabd8f7-1782-34e8-0cb7-71b1e922ba0a,1,0.0,L_Pi,1,block,4
3438,julia,8226-ad7da0ed-7f5e-4d5d-a0ab-c8f9c924512e,39745c90-aaf5-cc09-0de6-8b59c4841813,2,0.0,L_Pi,1,block,1
3439,justin,8226-ad7da0ed-7f5e-4d5d-a0ab-c8f9c924512e,39745c90-aaf5-cc09-0de6-8b59c4841813,2,0.0,L_Pi,1,block,4
3440,julia,8226-ad7da0ed-7f5e-4d5d-a0ab-c8f9c924512e,415fd4f3-7f13-7c0d-39e6-5a53dd59195f,0,1.0,L_C,1,block,0
